cluster	gene_name	gene_id	isTF	E9.5VSE10.5_l2fc	E9.5VSE10.5_padj	E10.5VSE11.5_l2fc	E10.5VSE11.5_padj	E11.5VSE12.5_l2fc	E11.5VSE12.5_padj
Ect6	Ror1	ENSMUSG00000035305	FALSE	NA	NA	-1.68428343447399	0.00706796572755107	NA	NA
Ect3	Ccdc3	ENSMUSG00000026676	FALSE	-1.86969407548718	4.21972573526002e-07	-2.45743850487082	7.60650837927054e-07	NA	NA
Ect6	Hoxc5	ENSMUSG00000022485	TRUE	2.06701173025578	1.15308734494585e-15	NA	NA	NA	NA
Ect3	Smpd3	ENSMUSG00000031906	FALSE	-3.02250841121285	4.53988508276784e-17	-1.59842874841971	0.0214957553166122	-2.96371801641089	5.46081006977126e-07
Ect1	Paqr5	ENSMUSG00000032278	FALSE	-5.92496725027952	0.00821640553846691	NA	NA	NA	NA
Ect1	Abca12	ENSMUSG00000050296	FALSE	NA	NA	NA	NA	1.59216989590412	0.00552012218861755
Ect4	Alx1	ENSMUSG00000036602	TRUE	4.57437199135711	2.66997714727137e-06	NA	NA	NA	NA
Ect2	Gpm6b	ENSMUSG00000031342	FALSE	-3.55168679591575	1.27441551636306e-10	NA	NA	NA	NA
Ect1	Pmepa1	ENSMUSG00000038400	FALSE	-2.32883418877214	0.000237908463225784	NA	NA	NA	NA
Ect1	Nfib	ENSMUSG00000008575	TRUE	-3.06232625430054	9.61855611738007e-09	NA	NA	NA	NA
Ect1	Emp1	ENSMUSG00000030208	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Crybg2	ENSMUSG00000012123	FALSE	-1.63791096949585	0.00445457810603628	NA	NA	NA	NA
Ect1	Capn1	ENSMUSG00000024942	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Otof	ENSMUSG00000062372	FALSE	-7.76507594141711	0.000147411624710522	NA	NA	-4.67830709161262	2.83200713517238e-06
Ect2	Fam19a2	ENSMUSG00000044071	FALSE	-2.40761708117151	3.51493974058878e-08	NA	NA	NA	NA
Ect1	Cmpk2	ENSMUSG00000020638	FALSE	NA	NA	2.0776634599551	0.0162140560551158	NA	NA
Ect6	Car2	ENSMUSG00000027562	FALSE	2.13628599602483	3.31163140099413e-05	NA	NA	NA	NA
Ect1	Dnase2a	ENSMUSG00000003812	FALSE	-2.73723567032278	0.000141185501033041	NA	NA	NA	NA
Ect6	Emb	ENSMUSG00000021728	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Myh14	ENSMUSG00000030739	FALSE	-1.84095303039145	5.49915785869868e-07	NA	NA	NA	NA
Ect3	Sall3	ENSMUSG00000024565	TRUE	-1.70123337225961	2.06287823380005e-07	NA	NA	-1.92045067518426	0.00159182660908199
Ect1	Dkk3	ENSMUSG00000030772	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Prr36	ENSMUSG00000064125	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Fgfbp1	ENSMUSG00000048373	FALSE	-4.81773834654765	0.000817167240146312	NA	NA	NA	NA
Ect3	Scara3	ENSMUSG00000034463	FALSE	-1.80949245754108	5.77900072012312e-10	NA	NA	NA	NA
Ect1	Fosl2	ENSMUSG00000029135	TRUE	NA	NA	NA	NA	1.50098948669399	0.000327693296737266
Ect1	Mcam	ENSMUSG00000032135	FALSE	-1.7036728795594	3.40809310635292e-06	NA	NA	NA	NA
Ect1	Krt6a	ENSMUSG00000058354	FALSE	NA	NA	3.03107078527407	0.02699884878354	NA	NA
Ect1	Sh2d4a	ENSMUSG00000053886	FALSE	-2.4542369076741	0.00458413035550198	NA	NA	NA	NA
Ect6	Ppp2r2c	ENSMUSG00000029120	FALSE	NA	NA	-3.21661422734173	4.86070960710284e-05	NA	NA
Ect1	Pcdhb17	ENSMUSG00000046387	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Wnt3a	ENSMUSG00000009900	FALSE	NA	NA	NA	NA	2.85817123141328	0.000116738413929842
Ect2	Krtap17-1	ENSMUSG00000078252	FALSE	-4.10382228365225	0.000103925041946208	NA	NA	-1.68041544841714	0.0198671381774549
Ect1	Slc16a2	ENSMUSG00000033965	FALSE	-1.55037166295016	0.000439190634843693	1.70665052093534	0.0124358032814722	NA	NA
Ect6	Fam169a	ENSMUSG00000041817	FALSE	1.53688475373463	3.81047129595452e-05	NA	NA	NA	NA
Ect3	Trhde	ENSMUSG00000050663	FALSE	-7.04085923140745	1.2965966573175e-14	-2.08107332279577	0.0290548649151825	NA	NA
Ect1	Cadm4	ENSMUSG00000054793	FALSE	-1.83157664919475	8.46165644484842e-05	NA	NA	NA	NA
Ect1	Rab32	ENSMUSG00000019832	FALSE	-2.25851658755974	0.00528443872479028	NA	NA	NA	NA
Ect4	Gria3	ENSMUSG00000001986	FALSE	3.53999773715697	3.48248447944526e-09	NA	NA	NA	NA
Ect4	Car4	ENSMUSG00000000805	FALSE	6.92944231052742	0.000366991050257426	NA	NA	NA	NA
Ect3	Frzb	ENSMUSG00000027004	FALSE	NA	NA	NA	NA	-2.7138633786684	2.36283747490433e-05
Ect1	Rab3d	ENSMUSG00000019066	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Dlk2	ENSMUSG00000047428	FALSE	NA	NA	NA	NA	2.23971066429053	7.51423372078208e-05
Ect1	Prdm11	ENSMUSG00000075028	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Pygo1	ENSMUSG00000034910	TRUE	NA	NA	NA	NA	NA	NA
Ect6	Myrf	ENSMUSG00000036098	FALSE	1.86952984840348	2.19205808896924e-06	NA	NA	NA	NA
Ect1	Gfod1	ENSMUSG00000051335	FALSE	NA	NA	NA	NA	1.63260959008456	0.0188302479299863
Ect1	Col16a1	ENSMUSG00000040690	FALSE	NA	NA	NA	NA	NA	NA
Ect1	D430019H16Rik	ENSMUSG00000094910	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Dclk3	ENSMUSG00000032500	FALSE	-5.4147040280071	0.0329402028468496	NA	NA	NA	NA
Ect1	Nedd9	ENSMUSG00000021365	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Itm2b	ENSMUSG00000022108	FALSE	-2.24003385191099	9.03883277134116e-15	NA	NA	NA	NA
Ect4	Sfrp1	ENSMUSG00000031548	FALSE	1.59907965228926	2.81592218164149e-06	NA	NA	NA	NA
Ect6	Hoxb2	ENSMUSG00000075588	TRUE	NA	NA	NA	NA	NA	NA
Ect1	Ngf	ENSMUSG00000027859	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Exph5	ENSMUSG00000034584	FALSE	-1.88600196176769	7.34338065467242e-05	NA	NA	NA	NA
Ect1	Pogk	ENSMUSG00000040596	TRUE	NA	NA	NA	NA	NA	NA
Ect6	Lin28b	ENSMUSG00000063804	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Cpz	ENSMUSG00000036596	FALSE	NA	NA	-1.70194177734289	0.0222566535657631	-2.08019457229768	0.0144090902127025
Ect1	Prss23	ENSMUSG00000039405	FALSE	NA	NA	NA	NA	1.92910650250552	1.29916346050862e-05
Ect1	Sult5a1	ENSMUSG00000000739	FALSE	NA	NA	NA	NA	1.58679597770794	0.0123472736673867
Ect2	Grhl3	ENSMUSG00000037188	FALSE	-1.77804170637782	9.11498078411733e-11	NA	NA	NA	NA
Ect1	Ptprm	ENSMUSG00000033278	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Plcd3	ENSMUSG00000020937	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Elf1	ENSMUSG00000036461	TRUE	NA	NA	NA	NA	NA	NA
Ect1	Fry	ENSMUSG00000056602	FALSE	-2.0446110836278	8.8361074264675e-10	NA	NA	NA	NA
Ect1	Itpripl2	ENSMUSG00000095115	FALSE	NA	NA	NA	NA	NA	NA
Ect4	Sdk2	ENSMUSG00000041592	FALSE	2.21685997864693	1.21938391384005e-05	NA	NA	NA	NA
Ect2	Arhgef3	ENSMUSG00000021895	FALSE	-2.20778104866062	2.74421225345782e-09	NA	NA	NA	NA
Ect2	Fxyd3	ENSMUSG00000057092	FALSE	-2.77988019649015	7.19922222084705e-13	NA	NA	NA	NA
Ect6	Clic6	ENSMUSG00000022949	FALSE	NA	NA	-1.70206242144547	0.006598269323713	NA	NA
Ect1	Ppfia3	ENSMUSG00000003863	FALSE	-1.62667892417037	0.00230287122421806	NA	NA	NA	NA
Ect1	Cav1	ENSMUSG00000007655	FALSE	NA	NA	NA	NA	1.93292847794753	0.0263738175923988
Ect2	Hoxa13	ENSMUSG00000038203	TRUE	-8.12617099999311	2.2396006450015e-06	NA	NA	-2.57880667877734	0.00423942817250544
Ect1	Arhgap25	ENSMUSG00000030047	FALSE	NA	NA	NA	NA	2.71913025615969	2.33016898498041e-05
Ect1	Sema4f	ENSMUSG00000000627	FALSE	NA	NA	2.33173086173585	0.017691492522674	NA	NA
Ect1	Runx1	ENSMUSG00000022952	FALSE	NA	NA	1.89075341701245	0.00155533913819054	NA	NA
Ect1	Krt15	ENSMUSG00000054146	FALSE	NA	NA	NA	NA	3.94265014109346	1.2472524311989e-07
Ect1	Nebl	ENSMUSG00000053702	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Sorcs2	ENSMUSG00000029093	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Fam20a	ENSMUSG00000020614	FALSE	-3.68814224285969	0.00936902127430974	NA	NA	NA	NA
Ect3	S1pr3	ENSMUSG00000067586	FALSE	NA	NA	NA	NA	-1.91467829563337	1.06556537131616e-06
Ect1	Gpld1	ENSMUSG00000021340	FALSE	-2.12251285964261	0.0142284266659646	NA	NA	NA	NA
Ect3	Megf11	ENSMUSG00000036466	FALSE	-4.82354340840131	5.66264794219288e-20	-2.11873455817549	0.0158851328653227	NA	NA
Ect1	Efna1	ENSMUSG00000027954	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Krt5	ENSMUSG00000061527	FALSE	-1.72374007832338	6.56185197246067e-08	NA	NA	NA	NA
Ect2	Abcg1	ENSMUSG00000024030	FALSE	-3.22198961835415	1.64781269192637e-13	NA	NA	NA	NA
Ect1	Bdh1	ENSMUSG00000046598	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Clcn5	ENSMUSG00000004317	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Irf6	ENSMUSG00000026638	TRUE	-1.74362118313285	2.53874553181763e-11	NA	NA	NA	NA
Ect1	Tenm4	ENSMUSG00000048078	FALSE	-1.57710664311572	1.04185155348811e-08	NA	NA	NA	NA
Ect6	Kctd12	ENSMUSG00000098557	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Icam1	ENSMUSG00000037405	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Gata5	ENSMUSG00000015627	TRUE	4.31261677132819	0.000141112684691946	NA	NA	NA	NA
Ect1	Cyp1b1	ENSMUSG00000024087	FALSE	NA	NA	NA	NA	1.7496416762978	1.29916346050862e-05
Ect1	Sash1	ENSMUSG00000015305	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Plcl2	ENSMUSG00000038910	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Calcr	ENSMUSG00000023964	FALSE	1.8077257009236	0.0137372918773617	NA	NA	NA	NA
Ect1	Cpxm2	ENSMUSG00000030862	FALSE	NA	NA	NA	NA	2.08601938117669	0.0115044213603491
Ect1	Ahr	ENSMUSG00000019256	TRUE	NA	NA	NA	NA	NA	NA
Ect1	Spats2l	ENSMUSG00000038305	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Wscd1	ENSMUSG00000020811	FALSE	-2.09689292008936	0.000203851171174901	-2.86855983969436	1.04222340705442e-05	NA	NA
Ect6	Prdm6	ENSMUSG00000069378	TRUE	2.54843861796149	0.000292937504682785	NA	NA	NA	NA
Ect6	Espn	ENSMUSG00000028943	FALSE	NA	NA	-1.61610661344642	0.0342688547848339	NA	NA
Ect6	Pctp	ENSMUSG00000020553	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Rhof	ENSMUSG00000029449	FALSE	-3.1012822837007	0.000273341976447914	NA	NA	-4.15820285241984	5.72002631270941e-06
Ect3	Syne3	ENSMUSG00000054150	FALSE	-4.60866070451927	5.14965687598195e-06	NA	NA	-2.44659019055256	0.00330533223906161
Ect4	Meis2	ENSMUSG00000027210	TRUE	NA	NA	NA	NA	NA	NA
Ect1	Smox	ENSMUSG00000027333	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Sipa1l2	ENSMUSG00000001995	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Cobl	ENSMUSG00000020173	FALSE	-2.73988796978877	6.99835311664216e-08	NA	NA	NA	NA
Ect2	Sgk3	ENSMUSG00000025915	FALSE	-2.19536233347664	3.83006469585533e-14	NA	NA	NA	NA
Ect1	Pianp	ENSMUSG00000030329	FALSE	NA	NA	NA	NA	NA	NA
Ect1	H2-T23	ENSMUSG00000067212	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Notch1	ENSMUSG00000026923	FALSE	-2.20108635606043	3.27809283574414e-17	NA	NA	NA	NA
Ect1	Mn1	ENSMUSG00000070576	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Tmbim1	ENSMUSG00000006301	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Eps8	ENSMUSG00000015766	FALSE	-1.77806900007692	1.14425569774993e-08	NA	NA	NA	NA
Ect1	Sfn	ENSMUSG00000047281	FALSE	-2.29028674116437	4.36244034691977e-16	NA	NA	NA	NA
Ect3	Lgr6	ENSMUSG00000042793	FALSE	-2.42884303868074	1.21959950604092e-15	-1.63259044175949	0.000439854420855168	NA	NA
Ect1	Rasa3	ENSMUSG00000031453	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Pitpnm2	ENSMUSG00000029406	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Baiap2l1	ENSMUSG00000038859	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Msrb3	ENSMUSG00000051236	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Lgals7	ENSMUSG00000053522	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Mtmr11	ENSMUSG00000045934	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Tmtc2	ENSMUSG00000036019	FALSE	-1.54547283332136	8.46834787951725e-06	NA	NA	NA	NA
Ect3	Bmp4	ENSMUSG00000021835	FALSE	-1.87327888583875	1.03823687476991e-10	NA	NA	NA	NA
Ect6	Elmo1	ENSMUSG00000041112	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Ly75	ENSMUSG00000026980	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Gm19410	ENSMUSG00000109372	FALSE	-5.16042309947759	0.00842667597394858	NA	NA	NA	NA
Ect1	Ghr	ENSMUSG00000055737	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Iqgap2	ENSMUSG00000021676	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Ly6g6e	ENSMUSG00000013766	FALSE	-3.66241435685308	6.39010877112348e-05	NA	NA	NA	NA
Ect1	Lipg	ENSMUSG00000053846	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Bdkrb2	ENSMUSG00000021070	FALSE	-2.31509293829161	0.00287563575720233	NA	NA	NA	NA
Ect6	Abcg2	ENSMUSG00000029802	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Slco4a1	ENSMUSG00000038963	FALSE	NA	NA	NA	NA	NA	NA
Ect4	Hoxa1	ENSMUSG00000029844	TRUE	1.66013615251241	0.00121936970670968	NA	NA	NA	NA
Ect3	Klhl32	ENSMUSG00000040387	FALSE	-3.07601489767761	4.78482094389965e-11	NA	NA	NA	NA
Ect1	Myof	ENSMUSG00000048612	FALSE	NA	NA	NA	NA	NA	NA
Ect4	Unc5a	ENSMUSG00000025876	FALSE	2.68924736128352	0.00257936485733357	NA	NA	NA	NA
Ect6	Tnnt3	ENSMUSG00000061723	FALSE	2.57167605941081	0.00120740615980011	NA	NA	NA	NA
Ect6	Fam13c	ENSMUSG00000043259	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Aldh1a2	ENSMUSG00000013584	FALSE	8.36460509688529	1.187344682743e-05	NA	NA	NA	NA
Ect1	Fam184b	ENSMUSG00000015879	FALSE	NA	NA	NA	NA	1.53078769004617	0.0144090902127025
Ect6	Pls3	ENSMUSG00000016382	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Rab27b	ENSMUSG00000024511	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Btg1	ENSMUSG00000036478	TRUE	NA	NA	NA	NA	NA	NA
Ect2	Duoxa1	ENSMUSG00000027224	FALSE	-4.71215835893587	0.000554667927612506	NA	NA	NA	NA
Ect1	Pde4b	ENSMUSG00000028525	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Fap	ENSMUSG00000000392	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Spon1	ENSMUSG00000038156	FALSE	-2.23888532932911	7.17855513798412e-08	-2.02104049261007	0.00476907027832882	-2.26783780061621	0.0236024273195395
Ect3	Colec12	ENSMUSG00000036103	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Fut4	ENSMUSG00000049307	FALSE	1.59565858105865	1.56371266114749e-05	NA	NA	NA	NA
Ect4	Sox10	ENSMUSG00000033006	TRUE	8.00923107828732	5.71118903169765e-05	NA	NA	NA	NA
Ect2	Sgms2	ENSMUSG00000050931	FALSE	-2.04353386237745	2.44386837299518e-05	NA	NA	NA	NA
Ect6	Dact1	ENSMUSG00000044548	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Bdnf	ENSMUSG00000048482	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Crhr1	ENSMUSG00000018634	FALSE	NA	NA	NA	NA	-1.52633836764359	0.0284644727082762
Ect3	Wnt10b	ENSMUSG00000022996	FALSE	-3.68448963932833	4.96591911998581e-28	-1.54904416459386	0.0412537150098143	NA	NA
Ect1	Tbc1d24	ENSMUSG00000036473	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Notum	ENSMUSG00000042988	FALSE	-1.73928568246069	7.70716937725985e-11	-1.51702618174815	0.00210203471978939	NA	NA
Ect1	Zhx2	ENSMUSG00000071757	TRUE	NA	NA	NA	NA	NA	NA
Ect6	Metrn	ENSMUSG00000002274	FALSE	1.94884425672807	7.58772590638583e-10	NA	NA	NA	NA
Ect1	Calml3	ENSMUSG00000063130	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Pdzd2	ENSMUSG00000022197	FALSE	-1.99604245942924	3.95893354573792e-06	NA	NA	NA	NA
Ect2	Zfp385c	ENSMUSG00000014198	FALSE	NA	NA	3.44892862319859	3.77206668908155e-05	-2.48765927243138	0.000614436175412442
Ect6	Sel1l3	ENSMUSG00000029189	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Ptpre	ENSMUSG00000041836	FALSE	NA	NA	NA	NA	1.93714449143645	0.0195245151354996
Ect1	Spock2	ENSMUSG00000058297	FALSE	NA	NA	NA	NA	NA	NA
Ect6	S100a3	ENSMUSG00000001021	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Gpr4	ENSMUSG00000044317	FALSE	NA	NA	2.4347667748234	0.00110011096928748	NA	NA
Ect1	Lamc2	ENSMUSG00000026479	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Sh3kbp1	ENSMUSG00000040990	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Tnni1	ENSMUSG00000026418	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Lamb3	ENSMUSG00000026639	FALSE	NA	NA	1.51489755574715	0.00096991094420358	NA	NA
Ect1	Itm2a	ENSMUSG00000031239	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Casr	ENSMUSG00000051980	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Dsg1a	ENSMUSG00000069441	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Bcl2	ENSMUSG00000057329	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Cdh8	ENSMUSG00000036510	FALSE	-5.38696012818107	2.01435223574247e-08	NA	NA	NA	NA
Ect2	Cldn23	ENSMUSG00000055976	FALSE	-3.11715763340372	4.14341994617088e-07	NA	NA	NA	NA
Ect6	Ak4	ENSMUSG00000028527	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Hsd17b14	ENSMUSG00000030825	FALSE	-5.03294335742946	0.000312605694422428	-3.61681199402071	0.00357522459169825	NA	NA
Ect2	Tmtc1	ENSMUSG00000030306	FALSE	-1.6560373389508	3.86871668661464e-06	NA	NA	NA	NA
Ect1	Gpa33	ENSMUSG00000000544	FALSE	NA	NA	NA	NA	2.73679626638142	0.00767693501282535
Ect1	Ehbp1	ENSMUSG00000042302	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Socs2	ENSMUSG00000020027	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Ppp1r3b	ENSMUSG00000046794	FALSE	NA	NA	NA	NA	NA	NA
Ect6	6430548M08Rik	ENSMUSG00000031824	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Lfng	ENSMUSG00000029570	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Slc35d3	ENSMUSG00000050473	FALSE	-1.81172799594117	0.00338889603927774	-4.0719572437562	0.000173803757068407	NA	NA
Ect6	Hoxb9	ENSMUSG00000020875	TRUE	2.02904659960879	0.00163671043513852	NA	NA	NA	NA
Ect2	Limk2	ENSMUSG00000020451	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Dst	ENSMUSG00000026131	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Hoxb3	ENSMUSG00000048763	TRUE	1.88683283667339	0.0008430338690172	NA	NA	NA	NA
Ect1	3830417A13Rik	ENSMUSG00000031179	FALSE	-2.05305814604922	0.00780241098823828	NA	NA	NA	NA
Ect1	Ch25h	ENSMUSG00000050370	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Tspan15	ENSMUSG00000037031	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Prkcb	ENSMUSG00000052889	FALSE	NA	NA	-2.7014765425977	0.000167150726149584	NA	NA
Ect2	Dusp16	ENSMUSG00000030203	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Hoxd11	ENSMUSG00000042499	TRUE	-5.49380761405638	9.13109073709296e-10	NA	NA	-4.15491039315042	4.4551540119597e-06
Ect6	Gata3	ENSMUSG00000015619	TRUE	NA	NA	NA	NA	NA	NA
Ect6	Crabp2	ENSMUSG00000004885	TRUE	1.59691547879671	3.18924619136957e-08	NA	NA	NA	NA
Ect2	Gpr85	ENSMUSG00000048216	FALSE	-2.61879716720233	2.38449528168652e-08	NA	NA	NA	NA
Ect6	Asb4	ENSMUSG00000042607	TRUE	NA	NA	NA	NA	-3.82749138477771	1.74795896326516e-09
Ect4	Dab1	ENSMUSG00000028519	FALSE	1.90977198041154	3.31163140099413e-05	NA	NA	NA	NA
Ect1	Eppk1	ENSMUSG00000115388	FALSE	-3.04080799593656	0.0114409155714354	NA	NA	NA	NA
Ect1	Sfxn3	ENSMUSG00000025212	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Soga3	ENSMUSG00000038916	FALSE	2.1495211441037	2.91948373324841e-05	NA	NA	NA	NA
Ect3	Hoxc8	ENSMUSG00000001657	TRUE	NA	NA	-1.51125375110739	0.0177800785202036	-1.75220816658533	0.0422396033013382
Ect3	Moxd1	ENSMUSG00000020000	FALSE	-2.34473443929032	9.1875246050499e-17	NA	NA	NA	NA
Ect1	Ednra	ENSMUSG00000031616	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Zfyve28	ENSMUSG00000037224	FALSE	-3.2802600207862	0.0312621328040372	NA	NA	NA	NA
Ect2	St8sia2	ENSMUSG00000025789	FALSE	-2.37144174441715	3.22684009115186e-07	NA	NA	NA	NA
Ect1	Col19a1	ENSMUSG00000026141	FALSE	-2.86318608469382	0.019624488951209	NA	NA	NA	NA
Ect1	Jun	ENSMUSG00000052684	TRUE	-1.61262155374724	1.12675983207099e-05	NA	NA	NA	NA
Ect1	Cd59a	ENSMUSG00000032679	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Fgf9	ENSMUSG00000021974	FALSE	-2.61278394161964	7.87443048653594e-13	NA	NA	NA	NA
Ect1	Plekha6	ENSMUSG00000041757	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Ehd2	ENSMUSG00000074364	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Vsig10	ENSMUSG00000066894	FALSE	-1.69101353197505	0.000208461310754348	NA	NA	NA	NA
Ect1	Islr	ENSMUSG00000037206	FALSE	-3.17888054777696	0.000125117790003852	NA	NA	NA	NA
Ect3	Ube2ql1	ENSMUSG00000052981	FALSE	-3.09947912638234	2.79789087310511e-12	NA	NA	NA	NA
Ect3	Rab11fip5	ENSMUSG00000051343	FALSE	-1.91533983602387	6.40441044820773e-09	NA	NA	NA	NA
Ect1	Hs3st2	ENSMUSG00000046321	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Podxl2	ENSMUSG00000033152	FALSE	NA	NA	NA	NA	NA	NA
Ect5	Dixdc1	ENSMUSG00000032064	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Wnt9b	ENSMUSG00000018486	FALSE	-1.95642570929719	5.1856135150598e-07	NA	NA	NA	NA
Ect1	Slco2a1	ENSMUSG00000032548	FALSE	NA	NA	2.71816740634356	0.0222566535657631	NA	NA
Ect6	Palm3	ENSMUSG00000047986	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Hoxc6	ENSMUSG00000001661	TRUE	NA	NA	NA	NA	NA	NA
Ect6	Mapk12	ENSMUSG00000022610	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Stat3	ENSMUSG00000004040	TRUE	NA	NA	NA	NA	NA	NA
Ect2	Zic3	ENSMUSG00000067860	TRUE	-6.3209520000462	7.84574505835542e-08	NA	NA	-2.77826758345645	0.00436646802614572
Ect6	Khdrbs3	ENSMUSG00000022332	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Vgll1	ENSMUSG00000031131	TRUE	-5.08735373190843	0.000236601897865782	NA	NA	NA	NA
Ect1	Elmod1	ENSMUSG00000041986	FALSE	-6.2850364346176	0.0331329432949675	NA	NA	NA	NA
Ect1	Myo1c	ENSMUSG00000017774	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Chrna7	ENSMUSG00000030525	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Kbtbd11	ENSMUSG00000055675	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Il1r1	ENSMUSG00000026072	FALSE	NA	NA	NA	NA	1.90772443780712	0.0196754622518434
Ect6	Npr1	ENSMUSG00000027931	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Dusp27	ENSMUSG00000026564	FALSE	NA	NA	NA	NA	2.34342428790793	0.00646613878489836
Ect1	Ppargc1b	ENSMUSG00000033871	TRUE	NA	NA	NA	NA	1.60666334276801	0.0474112777715098
Ect6	Pmp22	ENSMUSG00000018217	FALSE	4.1606922388579	1.05080400040436e-10	NA	NA	NA	NA
Ect3	Tdrd7	ENSMUSG00000035517	FALSE	-2.88195345533097	8.99187468924737e-08	NA	NA	-1.89631651512336	0.00583965777188837
Ect1	Papss2	ENSMUSG00000024899	FALSE	-2.09704469598396	0.00195921792329958	NA	NA	NA	NA
Ect3	Fgf17	ENSMUSG00000022101	FALSE	-3.01484663607726	6.83488988163497e-13	NA	NA	NA	NA
Ect6	Ada	ENSMUSG00000017697	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Ciart	ENSMUSG00000038550	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Cdh6	ENSMUSG00000039385	FALSE	-2.2889262764913	2.6602684764347e-13	NA	NA	NA	NA
Ect1	Elk3	ENSMUSG00000008398	TRUE	NA	NA	NA	NA	NA	NA
